ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
644-14-9534|3520585277221706|Edward|Williams|M|54868 King Terrace|Superior|NE|68978|40.0315|-98.0779|2377|Engineer, aeronautical|1959-05-11|392070860877|adults_50up_male_rural.json|ca9fdb4e666c2449c26bf7da39c59acb|2020-07-01|01:35:02|1593547502|grocery_net|63.09|0|fraud_Trantow PLC|40.328342|-97.399881
644-14-9534|3520585277221706|Edward|Williams|M|54868 King Terrace|Superior|NE|68978|40.0315|-98.0779|2377|Engineer, aeronautical|1959-05-11|392070860877|adults_50up_male_rural.json|bb10e6f51e0c9eeec16f7c4425c5c203|2020-06-20|00:49:47|1592594387|gas_transport|54.09|0|fraud_Huels-Nolan|40.779597|-97.470993
644-14-9534|3520585277221706|Edward|Williams|M|54868 King Terrace|Superior|NE|68978|40.0315|-98.0779|2377|Engineer, aeronautical|1959-05-11|392070860877|adults_50up_male_rural.json|bc4440e3cf70668272a770f2f7e26584|2020-02-11|06:02:48|1581381168|gas_transport|54.25|0|fraud_Conroy-Cruickshank|40.876786|-97.259482
644-14-9534|3520585277221706|Edward|Williams|M|54868 King Terrace|Superior|NE|68978|40.0315|-98.0779|2377|Engineer, aeronautical|1959-05-11|392070860877|adults_50up_male_rural.json|2e950f285e8777496d7e483405b1e4ba|2020-12-12|07:41:21|1607739081|misc_net|39.25|0|fraud_Mante Group|40.350546|-97.219800
644-14-9534|3520585277221706|Edward|Williams|M|54868 King Terrace|Superior|NE|68978|40.0315|-98.0779|2377|Engineer, aeronautical|1959-05-11|392070860877|adults_50up_male_rural.json|0906c29a76f4c4095356a2c0accb6bf0|2020-08-27|02:53:02|1598476982|grocery_pos|68.34|0|fraud_Casper, Hand and Zulauf|41.030845|-98.185562
644-14-9534|3520585277221706|Edward|Williams|M|54868 King Terrace|Superior|NE|68978|40.0315|-98.0779|2377|Engineer, aeronautical|1959-05-11|392070860877|adults_50up_male_rural.json|8410e8e91e30341adbb476e06874f9a7|2020-03-18|05:03:39|1584488019|gas_transport|45.49|0|fraud_Heller-Langosh|40.869372|-98.568882
644-14-9534|3520585277221706|Edward|Williams|M|54868 King Terrace|Superior|NE|68978|40.0315|-98.0779|2377|Engineer, aeronautical|1959-05-11|392070860877|adults_50up_male_rural.json|8361bb680bdf331ebbee4bb300c8cffb|2020-12-31|02:48:53|1609363133|misc_pos|84.56|0|fraud_Eichmann-Russel|40.592987|-98.540310
644-14-9534|3520585277221706|Edward|Williams|M|54868 King Terrace|Superior|NE|68978|40.0315|-98.0779|2377|Engineer, aeronautical|1959-05-11|392070860877|adults_50up_male_rural.json|72dbf70c439533a85e04b27cd6188cbe|2020-06-10|06:19:10|1591750150|gas_transport|56.55|0|fraud_Christiansen, Goyette and Schamberger|39.329177|-98.048287
644-14-9534|3520585277221706|Edward|Williams|M|54868 King Terrace|Superior|NE|68978|40.0315|-98.0779|2377|Engineer, aeronautical|1959-05-11|392070860877|adults_50up_male_rural.json|6a5fd529a89bcc6e11f0318dd961ccec|2021-05-30|06:30:20|1622336420|shopping_pos|75.82|0|fraud_Denesik and Sons|39.966319|-98.313253
644-14-9534|3520585277221706|Edward|Williams|M|54868 King Terrace|Superior|NE|68978|40.0315|-98.0779|2377|Engineer, aeronautical|1959-05-11|392070860877|adults_50up_male_rural.json|b4d35ed409c2712716cf404b72178870|2021-06-23|03:33:49|1624399429|shopping_pos|56.53|0|fraud_Conroy Ltd|39.918637|-98.528376
644-14-9534|3520585277221706|Edward|Williams|M|54868 King Terrace|Superior|NE|68978|40.0315|-98.0779|2377|Engineer, aeronautical|1959-05-11|392070860877|adults_50up_male_rural.json|a66215ccb4faf314a759998602087a2c|2021-06-26|11:30:12|1624687212|shopping_pos|84.43|0|fraud_Pouros-Conroy|40.433411|-98.913672
644-14-9534|3520585277221706|Edward|Williams|M|54868 King Terrace|Superior|NE|68978|40.0315|-98.0779|2377|Engineer, aeronautical|1959-05-11|392070860877|adults_50up_male_rural.json|d56fa6823ef8c53f697f998c94af479e|2020-10-09|04:56:49|1602199609|grocery_pos|53.82|0|fraud_Osinski, Ledner and Leuschke|40.091170|-98.297335
644-14-9534|3520585277221706|Edward|Williams|M|54868 King Terrace|Superior|NE|68978|40.0315|-98.0779|2377|Engineer, aeronautical|1959-05-11|392070860877|adults_50up_male_rural.json|7affd432a384ac291eb21cbc1b126e6b|2020-06-23|01:06:11|1592854571|gas_transport|52.81|0|fraud_Kutch, Hermiston and Farrell|40.630858|-97.160356
644-14-9534|3520585277221706|Edward|Williams|M|54868 King Terrace|Superior|NE|68978|40.0315|-98.0779|2377|Engineer, aeronautical|1959-05-11|392070860877|adults_50up_male_rural.json|533561c774e07924a2e3a49113dbae1b|2021-03-16|10:49:15|1615871955|shopping_net|35.64|0|fraud_Streich, Dietrich and Barton|39.447261|-98.949668
644-14-9534|3520585277221706|Edward|Williams|M|54868 King Terrace|Superior|NE|68978|40.0315|-98.0779|2377|Engineer, aeronautical|1959-05-11|392070860877|adults_50up_male_rural.json|fbb8c9cfc3bd5597f159d833968390bd|2020-07-29|10:10:18|1595997618|grocery_pos|69.46|0|fraud_McDermott-Weimann|40.263036|-97.301853
644-14-9534|3520585277221706|Edward|Williams|M|54868 King Terrace|Superior|NE|68978|40.0315|-98.0779|2377|Engineer, aeronautical|1959-05-11|392070860877|adults_50up_male_rural.json|1210cfe7a3eb93ffa3a73c3f659b3f7f|2021-04-05|11:31:01|1617602461|shopping_net|50.92|0|fraud_Ankunding LLC|40.539530|-97.715816
644-14-9534|3520585277221706|Edward|Williams|M|54868 King Terrace|Superior|NE|68978|40.0315|-98.0779|2377|Engineer, aeronautical|1959-05-11|392070860877|adults_50up_male_rural.json|bd0f884ca828e9993f7ddbb40210c201|2020-08-14|08:50:25|1597375225|grocery_pos|54.68|0|fraud_Koepp-Parker|39.791059|-97.685700
644-14-9534|3520585277221706|Edward|Williams|M|54868 King Terrace|Superior|NE|68978|40.0315|-98.0779|2377|Engineer, aeronautical|1959-05-11|392070860877|adults_50up_male_rural.json|ae4420088cfea467ffc5d1d0fca0c993|2020-12-22|05:20:15|1608594615|misc_pos|56.99|0|fraud_Turner, Ruecker and Parisian|40.441586|-98.080866
644-14-9534|3520585277221706|Edward|Williams|M|54868 King Terrace|Superior|NE|68978|40.0315|-98.0779|2377|Engineer, aeronautical|1959-05-11|392070860877|adults_50up_male_rural.json|d1287d967f33c1737afd0a47543f59ee|2020-10-19|06:56:50|1603070810|misc_net|52.95|0|fraud_Miller-Harris|40.567115|-98.846378
644-14-9534|3520585277221706|Edward|Williams|M|54868 King Terrace|Superior|NE|68978|40.0315|-98.0779|2377|Engineer, aeronautical|1959-05-11|392070860877|adults_50up_male_rural.json|7875acc1d8cbbf8cf62c841f92565e4d|2020-10-15|06:41:35|1602724295|misc_net|44.02|0|fraud_Johnson, Runolfsdottir and Mayer|39.941329|-99.008122
644-14-9534|3520585277221706|Edward|Williams|M|54868 King Terrace|Superior|NE|68978|40.0315|-98.0779|2377|Engineer, aeronautical|1959-05-11|392070860877|adults_50up_male_rural.json|cdc7ee7a421b029f28dd028ab32f10ea|2021-02-19|03:26:41|1613685401|shopping_net|74.18|0|fraud_Gottlieb, Considine and Schultz|40.873575|-98.820969
644-14-9534|3520585277221706|Edward|Williams|M|54868 King Terrace|Superior|NE|68978|40.0315|-98.0779|2377|Engineer, aeronautical|1959-05-11|392070860877|adults_50up_male_rural.json|c29ef4f924ed5f3187f8745a7ef1f89d|2021-01-16|05:30:46|1610755246|misc_pos|49.60|0|fraud_Boehm, Block and Jakubowski|39.234997|-97.456213
644-14-9534|3520585277221706|Edward|Williams|M|54868 King Terrace|Superior|NE|68978|40.0315|-98.0779|2377|Engineer, aeronautical|1959-05-11|392070860877|adults_50up_male_rural.json|3be675f0e20d0cba9956216539161abb|2021-03-28|11:33:54|1616911434|shopping_net|48.03|0|fraud_Goyette Inc|41.003222|-97.346647
644-14-9534|3520585277221706|Edward|Williams|M|54868 King Terrace|Superior|NE|68978|40.0315|-98.0779|2377|Engineer, aeronautical|1959-05-11|392070860877|adults_50up_male_rural.json|c6c2b465145bd06f2c1f5ef6311438fd|2021-05-30|10:15:39|1622349939|shopping_pos|56.41|0|fraud_Bernhard, Grant and Langworth|40.552213|-97.931856
644-14-9534|3520585277221706|Edward|Williams|M|54868 King Terrace|Superior|NE|68978|40.0315|-98.0779|2377|Engineer, aeronautical|1959-05-11|392070860877|adults_50up_male_rural.json|4a35af580ca46740c854fd9a1ca32f9f|2020-12-29|00:44:47|1609182887|misc_pos|49.03|0|fraud_Stiedemann Inc|40.519054|-97.340585
644-14-9534|3520585277221706|Edward|Williams|M|54868 King Terrace|Superior|NE|68978|40.0315|-98.0779|2377|Engineer, aeronautical|1959-05-11|392070860877|adults_50up_male_rural.json|84f3f99a5930b1326cb9e2f8ca923b64|2020-07-24|03:40:30|1595542230|grocery_pos|62.76|0|fraud_Goldner, Kovacek and Abbott|40.001347|-98.895150
644-14-9534|3520585277221706|Edward|Williams|M|54868 King Terrace|Superior|NE|68978|40.0315|-98.0779|2377|Engineer, aeronautical|1959-05-11|392070860877|adults_50up_male_rural.json|36992ff4a6acef273e8a7e68655fc850|2020-10-08|08:02:07|1602124327|grocery_pos|55.06|0|fraud_Rutherford-Mertz|40.531483|-98.496795
644-14-9534|3520585277221706|Edward|Williams|M|54868 King Terrace|Superior|NE|68978|40.0315|-98.0779|2377|Engineer, aeronautical|1959-05-11|392070860877|adults_50up_male_rural.json|f451ade3e93e406f3e8bb92920950b0c|2020-09-04|11:12:45|1599198165|grocery_pos|77.52|0|fraud_Mosciski, Gislason and Mertz|40.557370|-98.927345
644-14-9534|3520585277221706|Edward|Williams|M|54868 King Terrace|Superior|NE|68978|40.0315|-98.0779|2377|Engineer, aeronautical|1959-05-11|392070860877|adults_50up_male_rural.json|c009d61d28fc922e1c95ed6bf198e309|2020-06-03|10:28:57|1591160337|gas_transport|70.64|0|fraud_Christiansen, Goyette and Schamberger|39.307194|-98.249669
644-14-9534|3520585277221706|Edward|Williams|M|54868 King Terrace|Superior|NE|68978|40.0315|-98.0779|2377|Engineer, aeronautical|1959-05-11|392070860877|adults_50up_male_rural.json|7dd121ca894b654bad73be3da89b5b0b|2020-01-29|01:58:51|1580243331|gas_transport|40.91|0|fraud_Reilly, Heaney and Cole|40.674906|-98.656909
644-14-9534|3520585277221706|Edward|Williams|M|54868 King Terrace|Superior|NE|68978|40.0315|-98.0779|2377|Engineer, aeronautical|1959-05-11|392070860877|adults_50up_male_rural.json|7ef130688a2e37d86f8fe8f7db868a9a|2020-11-05|03:52:24|1604528544|misc_net|49.41|0|fraud_Moore, Dibbert and Koepp|39.081531|-98.976994
644-14-9534|3520585277221706|Edward|Williams|M|54868 King Terrace|Superior|NE|68978|40.0315|-98.0779|2377|Engineer, aeronautical|1959-05-11|392070860877|adults_50up_male_rural.json|4de9f7bfd0501593994ff481fcb846fc|2021-03-03|08:14:03|1614739443|shopping_net|63.00|0|fraud_Reichert, Shanahan and Hayes|40.347648|-98.084876
644-14-9534|3520585277221706|Edward|Williams|M|54868 King Terrace|Superior|NE|68978|40.0315|-98.0779|2377|Engineer, aeronautical|1959-05-11|392070860877|adults_50up_male_rural.json|7f0a6476e351c18ceb759fba4f410465|2020-04-21|10:09:56|1587443996|gas_transport|59.89|0|fraud_Reilly, Heaney and Cole|39.210041|-97.093809
644-14-9534|3520585277221706|Edward|Williams|M|54868 King Terrace|Superior|NE|68978|40.0315|-98.0779|2377|Engineer, aeronautical|1959-05-11|392070860877|adults_50up_male_rural.json|c476584a5fc0fc71e3b26d222a5517c7|2021-06-13|05:30:16|1623542416|shopping_pos|55.43|0|fraud_Kris-Padberg|40.444698|-98.507107
644-14-9534|3520585277221706|Edward|Williams|M|54868 King Terrace|Superior|NE|68978|40.0315|-98.0779|2377|Engineer, aeronautical|1959-05-11|392070860877|adults_50up_male_rural.json|8d22e143bd251583150aedfa8163840a|2020-03-30|05:40:19|1585527019|gas_transport|33.21|0|fraud_Friesen-D'Amore|40.098397|-97.560983
644-14-9534|3520585277221706|Edward|Williams|M|54868 King Terrace|Superior|NE|68978|40.0315|-98.0779|2377|Engineer, aeronautical|1959-05-11|392070860877|adults_50up_male_rural.json|dab0ebb84428e64fe8e01dd863c459b8|2020-11-20|00:20:57|1605811857|misc_net|76.43|0|fraud_Parisian, Schiller and Altenwerth|39.387262|-98.237470
644-14-9534|3520585277221706|Edward|Williams|M|54868 King Terrace|Superior|NE|68978|40.0315|-98.0779|2377|Engineer, aeronautical|1959-05-11|392070860877|adults_50up_male_rural.json|a98e736bdbf390f0f6af3a8e16c29f89|2020-09-16|11:22:41|1600235561|grocery_pos|81.71|0|fraud_Bauch-Raynor|40.356915|-98.918864
644-14-9534|3520585277221706|Edward|Williams|M|54868 King Terrace|Superior|NE|68978|40.0315|-98.0779|2377|Engineer, aeronautical|1959-05-11|392070860877|adults_50up_male_rural.json|246fd0ee6fb4691ddeed384e43d1ceea|2021-07-18|08:56:29|1626578789|entertainment|67.39|0|fraud_Donnelly LLC|40.297927|-97.815425
644-14-9534|3520585277221706|Edward|Williams|M|54868 King Terrace|Superior|NE|68978|40.0315|-98.0779|2377|Engineer, aeronautical|1959-05-11|392070860877|adults_50up_male_rural.json|12783f18451edeb6a7a8a5185e5cc8ad|2021-06-10|00:25:19|1623264919|shopping_pos|46.16|0|fraud_Botsford Ltd|39.953855|-98.434265
644-14-9534|3520585277221706|Edward|Williams|M|54868 King Terrace|Superior|NE|68978|40.0315|-98.0779|2377|Engineer, aeronautical|1959-05-11|392070860877|adults_50up_male_rural.json|da6eb3b3c02836b5e57c4eec51a2fd5b|2020-09-20|04:48:17|1600557497|grocery_pos|68.53|0|fraud_Schoen, Kuphal and Nitzsche|40.737019|-98.609515
644-14-9534|3520585277221706|Edward|Williams|M|54868 King Terrace|Superior|NE|68978|40.0315|-98.0779|2377|Engineer, aeronautical|1959-05-11|392070860877|adults_50up_male_rural.json|a22c53130842329fcc9025ca4f57d728|2020-05-01|10:47:57|1588310277|gas_transport|37.45|0|fraud_Torp-Labadie|39.794576|-98.259944
644-14-9534|3520585277221706|Edward|Williams|M|54868 King Terrace|Superior|NE|68978|40.0315|-98.0779|2377|Engineer, aeronautical|1959-05-11|392070860877|adults_50up_male_rural.json|0677be50eb234516ddf84a464526dbe3|2020-08-22|05:50:03|1598055603|grocery_pos|50.79|0|fraud_Heller, Gutmann and Zieme|40.108494|-97.596196
644-14-9534|3520585277221706|Edward|Williams|M|54868 King Terrace|Superior|NE|68978|40.0315|-98.0779|2377|Engineer, aeronautical|1959-05-11|392070860877|adults_50up_male_rural.json|1c0e1eaf74f8b9e2fcc7db0ea5021dbb|2021-01-11|09:01:59|1610335919|misc_pos|58.12|0|fraud_Haley Group|39.545795|-97.963248
644-14-9534|3520585277221706|Edward|Williams|M|54868 King Terrace|Superior|NE|68978|40.0315|-98.0779|2377|Engineer, aeronautical|1959-05-11|392070860877|adults_50up_male_rural.json|50b7fa7703738cb112772d3884f0003b|2020-01-12|10:15:49|1578804349|gas_transport|48.72|0|fraud_Cummerata-Jones|40.420791|-98.218270
644-14-9534|3520585277221706|Edward|Williams|M|54868 King Terrace|Superior|NE|68978|40.0315|-98.0779|2377|Engineer, aeronautical|1959-05-11|392070860877|adults_50up_male_rural.json|5fa604dece355373dcde33d8cad93504|2020-12-22|05:24:37|1608594877|misc_pos|58.69|0|fraud_Williamson LLC|39.298460|-97.149219
644-14-9534|3520585277221706|Edward|Williams|M|54868 King Terrace|Superior|NE|68978|40.0315|-98.0779|2377|Engineer, aeronautical|1959-05-11|392070860877|adults_50up_male_rural.json|56d981ae81abbfff71ecceb296bbea8d|2020-05-08|08:04:28|1588905268|gas_transport|58.81|0|fraud_Emard Inc|39.530280|-98.752431
644-14-9534|3520585277221706|Edward|Williams|M|54868 King Terrace|Superior|NE|68978|40.0315|-98.0779|2377|Engineer, aeronautical|1959-05-11|392070860877|adults_50up_male_rural.json|43a96211d8d98c8c973386667a819337|2020-11-22|03:13:13|1605994993|misc_net|76.88|0|fraud_Rohan, White and Aufderhar|39.216582|-97.427862
644-14-9534|3520585277221706|Edward|Williams|M|54868 King Terrace|Superior|NE|68978|40.0315|-98.0779|2377|Engineer, aeronautical|1959-05-11|392070860877|adults_50up_male_rural.json|f7923d43bd33e62fa6d6d0f4889cc80a|2020-05-31|11:59:41|1590906581|gas_transport|60.73|0|fraud_Streich, Hansen and Veum|39.640162|-98.820795
644-14-9534|3520585277221706|Edward|Williams|M|54868 King Terrace|Superior|NE|68978|40.0315|-98.0779|2377|Engineer, aeronautical|1959-05-11|392070860877|adults_50up_male_rural.json|728c68e9ab606965da7cb92048f0f7c3|2020-07-21|07:16:58|1595296018|grocery_pos|48.28|0|fraud_Vandervort-Funk|41.020624|-97.709412
644-14-9534|3520585277221706|Edward|Williams|M|54868 King Terrace|Superior|NE|68978|40.0315|-98.0779|2377|Engineer, aeronautical|1959-05-11|392070860877|adults_50up_male_rural.json|58c749f366946405ee6bb843c00b4b5b|2021-04-06|11:11:30|1617687690|shopping_net|57.80|0|fraud_Hills-Witting|39.602100|-98.914212
644-14-9534|3520585277221706|Edward|Williams|M|54868 King Terrace|Superior|NE|68978|40.0315|-98.0779|2377|Engineer, aeronautical|1959-05-11|392070860877|adults_50up_male_rural.json|376ed23defbbcf34ae0aa8c11f19c236|2021-02-14|00:55:27|1613244327|shopping_net|84.95|0|fraud_Kerluke-Abshire|39.284235|-98.501208
644-14-9534|3520585277221706|Edward|Williams|M|54868 King Terrace|Superior|NE|68978|40.0315|-98.0779|2377|Engineer, aeronautical|1959-05-11|392070860877|adults_50up_male_rural.json|941f68d38d5a4af1ea570d8b78038d76|2021-05-24|06:46:36|1621818996|shopping_pos|59.69|0|fraud_Pouros-Haag|40.270373|-97.897819
644-14-9534|3520585277221706|Edward|Williams|M|54868 King Terrace|Superior|NE|68978|40.0315|-98.0779|2377|Engineer, aeronautical|1959-05-11|392070860877|adults_50up_male_rural.json|6fd028d1c50c34a99ad5c4f5cba9a2a5|2020-10-09|06:32:32|1602205352|grocery_pos|48.22|0|fraud_Koepp-Parker|39.096229|-97.905408
644-14-9534|3520585277221706|Edward|Williams|M|54868 King Terrace|Superior|NE|68978|40.0315|-98.0779|2377|Engineer, aeronautical|1959-05-11|392070860877|adults_50up_male_rural.json|b403723d954ff53b0a0b8d616152843d|2020-07-26|11:18:13|1595742493|grocery_pos|67.53|0|fraud_Heller, Gutmann and Zieme|39.290603|-97.571575
644-14-9534|3520585277221706|Edward|Williams|M|54868 King Terrace|Superior|NE|68978|40.0315|-98.0779|2377|Engineer, aeronautical|1959-05-11|392070860877|adults_50up_male_rural.json|15cb965f922438dbc51591ffdcf0ccec|2020-08-12|03:02:12|1597181532|grocery_pos|48.75|0|fraud_Lockman Ltd|40.911062|-97.808151
644-14-9534|3520585277221706|Edward|Williams|M|54868 King Terrace|Superior|NE|68978|40.0315|-98.0779|2377|Engineer, aeronautical|1959-05-11|392070860877|adults_50up_male_rural.json|9ef78950b8efb4d487ccdf467ad1a9a8|2020-07-18|10:01:45|1595046705|grocery_pos|75.83|0|fraud_Rowe, Batz and Goodwin|40.427629|-97.329272
644-14-9534|3520585277221706|Edward|Williams|M|54868 King Terrace|Superior|NE|68978|40.0315|-98.0779|2377|Engineer, aeronautical|1959-05-11|392070860877|adults_50up_male_rural.json|2f532f555ddf7e1663de5322b6a600c1|2020-12-13|07:14:17|1607823857|misc_net|70.02|0|fraud_Stehr, Jewess and Schimmel|40.895225|-97.935165
